Unnamed: 0,Name,ID,DOI,Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,index,First_Name_OpenAlex,Last_Name_OpenAlex,First_Name_Scopus,Last_Name_Scopus
52473,Facundo M. Fernández,https://openalex.org/A5039977060,10.1039/d0an01546f,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52474,Facundo M. Fernández,https://openalex.org/A5039977060,10.1007/s13361-017-1660-9,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52476,Facundo M. Fernández,https://openalex.org/A5039977060,10.1016/j.foodchem.2016.05.057,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52479,Facundo M. Fernández,https://openalex.org/A5039977060,10.1371/journal.pmed.1003747,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52484,Facundo M. Fernández,https://openalex.org/A5039977060,10.1371/journal.pone.0125577,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52485,Facundo M. Fernández,https://openalex.org/A5039977060,10.1021/acs.jproteome.9b00263,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52490,Facundo M. Fernández,https://openalex.org/A5039977060,10.1039/c6ay01418f,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52494,Facundo M. Fernández,https://openalex.org/A5039977060,10.1021/acs.analchem.5b00055,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52495,Facundo M. Fernández,https://openalex.org/A5039977060,10.3390/metabo12030232,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52501,Facundo M. Fernández,https://openalex.org/A5039977060,10.1038/s41598-018-38257-0,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52503,Facundo M. Fernández,https://openalex.org/A5039977060,10.1021/jasms.1c00184,"Fernández, Facundo M.",7401589166,219,"['Chemistry', 'Medicine', 'Biochemistry, Genetics and Molecular Biology', 'Environmental Science', 'Materials Science', 'Chemical Engineering', 'Immunology and Microbiology', 'Agricultural and Biological Sciences', 'Physics and Astronomy', 'Multidisciplinary', 'Pharmacology, Toxicology and Pharmaceutics', 'Engineering', 'Earth and Planetary Sciences', 'Computer Science', 'Neuroscience', 'Mathematics', 'Health Professions']",0000-0002-0302-2534,109,Facundo M.,Fernández, Facundo M.,Fernández
52561,Seth Hutchinson,https://openalex.org/A5071296935,10.1002/rob.21989,"Hutchinson, Seth A.",7102838558,252,"['Engineering', 'Computer Science', 'Mathematics', 'Physics and Astronomy', 'Materials Science', 'Social Sciences', 'Chemical Engineering', 'Arts and Humanities', 'Earth and Planetary Sciences', 'Medicine', 'Decision Sciences', 'Psychology', 'Multidisciplinary', 'Biochemistry, Genetics and Molecular Biology', 'Neuroscience']",0000-0002-3949-6061,86,Seth,Hutchinson, Seth A.,Hutchinson
52568,Seth Hutchinson,https://openalex.org/A5071296935,10.1002/rnc.6239,"Hutchinson, Seth A.",7102838558,252,"['Engineering', 'Computer Science', 'Mathematics', 'Physics and Astronomy', 'Materials Science', 'Social Sciences', 'Chemical Engineering', 'Arts and Humanities', 'Earth and Planetary Sciences', 'Medicine', 'Decision Sciences', 'Psychology', 'Multidisciplinary', 'Biochemistry, Genetics and Molecular Biology', 'Neuroscience']",0000-0002-3949-6061,86,Seth,Hutchinson, Seth A.,Hutchinson
52572,Seth Hutchinson,https://openalex.org/A5071296935,10.1007/978-3-319-32552-1_34,"Hutchinson, Seth A.",7102838558,252,"['Engineering', 'Computer Science', 'Mathematics', 'Physics and Astronomy', 'Materials Science', 'Social Sciences', 'Chemical Engineering', 'Arts and Humanities', 'Earth and Planetary Sciences', 'Medicine', 'Decision Sciences', 'Psychology', 'Multidisciplinary', 'Biochemistry, Genetics and Molecular Biology', 'Neuroscience']",0000-0002-3949-6061,86,Seth,Hutchinson, Seth A.,Hutchinson
52580,Seth Hutchinson,https://openalex.org/A5071296935,10.1007/978-3-030-66723-8_22,"Hutchinson, Seth A.",7102838558,252,"['Engineering', 'Computer Science', 'Mathematics', 'Physics and Astronomy', 'Materials Science', 'Social Sciences', 'Chemical Engineering', 'Arts and Humanities', 'Earth and Planetary Sciences', 'Medicine', 'Decision Sciences', 'Psychology', 'Multidisciplinary', 'Biochemistry, Genetics and Molecular Biology', 'Neuroscience']",0000-0002-3949-6061,86,Seth,Hutchinson, Seth A.,Hutchinson
52582,Seth Hutchinson,https://openalex.org/A5071296935,10.1177/02783649211052066,"Hutchinson, Seth A.",7102838558,252,"['Engineering', 'Computer Science', 'Mathematics', 'Physics and Astronomy', 'Materials Science', 'Social Sciences', 'Chemical Engineering', 'Arts and Humanities', 'Earth and Planetary Sciences', 'Medicine', 'Decision Sciences', 'Psychology', 'Multidisciplinary', 'Biochemistry, Genetics and Molecular Biology', 'Neuroscience']",0000-0002-3949-6061,86,Seth,Hutchinson, Seth A.,Hutchinson
52604,Seth Hutchinson,https://openalex.org/A5071296935,10.1016/j.arcontrol.2018.09.006,"Hutchinson, Seth A.",7102838558,252,"['Engineering', 'Computer Science', 'Mathematics', 'Physics and Astronomy', 'Materials Science', 'Social Sciences', 'Chemical Engineering', 'Arts and Humanities', 'Earth and Planetary Sciences', 'Medicine', 'Decision Sciences', 'Psychology', 'Multidisciplinary', 'Biochemistry, Genetics and Molecular Biology', 'Neuroscience']",0000-0002-3949-6061,86,Seth,Hutchinson, Seth A.,Hutchinson
52609,Seth Hutchinson,https://openalex.org/A5071296935,10.1177/02783649211038146,"Hutchinson, Seth A.",7102838558,252,"['Engineering', 'Computer Science', 'Mathematics', 'Physics and Astronomy', 'Materials Science', 'Social Sciences', 'Chemical Engineering', 'Arts and Humanities', 'Earth and Planetary Sciences', 'Medicine', 'Decision Sciences', 'Psychology', 'Multidisciplinary', 'Biochemistry, Genetics and Molecular Biology', 'Neuroscience']",0000-0002-3949-6061,86,Seth,Hutchinson, Seth A.,Hutchinson
52617,Seth Hutchinson,https://openalex.org/A5071296935,10.1115/1.4054884,"Hutchinson, Seth A.",7102838558,252,"['Engineering', 'Computer Science', 'Mathematics', 'Physics and Astronomy', 'Materials Science', 'Social Sciences', 'Chemical Engineering', 'Arts and Humanities', 'Earth and Planetary Sciences', 'Medicine', 'Decision Sciences', 'Psychology', 'Multidisciplinary', 'Biochemistry, Genetics and Molecular Biology', 'Neuroscience']",0000-0002-3949-6061,86,Seth,Hutchinson, Seth A.,Hutchinson
52626,Seth Hutchinson,https://openalex.org/A5071296935,10.1126/scirobotics.aal2505,"Hutchinson, Seth A.",7102838558,252,"['Engineering', 'Computer Science', 'Mathematics', 'Physics and Astronomy', 'Materials Science', 'Social Sciences', 'Chemical Engineering', 'Arts and Humanities', 'Earth and Planetary Sciences', 'Medicine', 'Decision Sciences', 'Psychology', 'Multidisciplinary', 'Biochemistry, Genetics and Molecular Biology', 'Neuroscience']",0000-0002-3949-6061,86,Seth,Hutchinson, Seth A.,Hutchinson
52629,Seth Hutchinson,https://openalex.org/A5071296935,10.1177/0278364918804654,"Hutchinson, Seth A.",7102838558,252,"['Engineering', 'Computer Science', 'Mathematics', 'Physics and Astronomy', 'Materials Science', 'Social Sciences', 'Chemical Engineering', 'Arts and Humanities', 'Earth and Planetary Sciences', 'Medicine', 'Decision Sciences', 'Psychology', 'Multidisciplinary', 'Biochemistry, Genetics and Molecular Biology', 'Neuroscience']",0000-0002-3949-6061,86,Seth,Hutchinson, Seth A.,Hutchinson
61476,Richard Vuduc,https://openalex.org/A5087812573,10.1002/stvr.1523,"Vuduc, Richard W.",8629966900,141,"['Computer Science', 'Mathematics', 'Engineering', 'Decision Sciences', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Earth and Planetary Sciences', 'Medicine', 'Psychology', 'Physics and Astronomy', 'Neuroscience']",0000-0003-2178-138X,258,Richard,Vuduc, Richard W.,Vuduc
55075,Terry L. Maple,https://openalex.org/A5014149537,10.1080/10888700903163492,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55077,Terry L. Maple,https://openalex.org/A5014149537,10.1002/ajp.20107,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55079,Terry L. Maple,https://openalex.org/A5014149537,10.1002/zoo.10102,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55080,Terry L. Maple,https://openalex.org/A5014149537,10.1080/10645578.2012.660839,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55083,Terry L. Maple,https://openalex.org/A5014149537,10.1080/10888705.2012.624046,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55084,Terry L. Maple,https://openalex.org/A5014149537,10.1002/zoo.20005,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55085,Terry L. Maple,https://openalex.org/A5014149537,10.1002/zoo.10114,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55086,Terry L. Maple,https://openalex.org/A5014149537,10.1002/(sici)1098-2361(1996)15:4<383::aid-zoo3>3.0.co;2-7,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55088,Terry L. Maple,https://openalex.org/A5014149537,10.1111/j.1748-1090.2005.tb00019.x,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55091,Terry L. Maple,https://openalex.org/A5014149537,10.1002/zoo.20214,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55092,Terry L. Maple,https://openalex.org/A5014149537,10.1037/a0016220,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55093,Terry L. Maple,https://openalex.org/A5014149537,10.1080/10888700701313116,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55095,Terry L. Maple,https://openalex.org/A5014149537,10.1080/10888700701277733,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55096,Terry L. Maple,https://openalex.org/A5014149537,10.1016/j.applanim.2006.05.028,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55098,Terry L. Maple,https://openalex.org/A5014149537,10.1002/ajp.1065,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55107,Terry L. Maple,https://openalex.org/A5014149537,10.1037/0735-7036.117.3.235,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55109,Terry L. Maple,https://openalex.org/A5014149537,10.1002/zoo.1033,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55110,Terry L. Maple,https://openalex.org/A5014149537,10.1080/10888700701277659,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55114,Terry L. Maple,https://openalex.org/A5014149537,10.1080/10888705.2013.741000,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55116,Terry L. Maple,https://openalex.org/A5014149537,10.1098/rsbl.2010.1116,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55117,Terry L. Maple,https://openalex.org/A5014149537,10.1163/156853903321671479,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55119,Terry L. Maple,https://openalex.org/A5014149537,10.1002/zoo.10103,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55120,Terry L. Maple,https://openalex.org/A5014149537,10.1037/0735-7036.121.1.1,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55121,Terry L. Maple,https://openalex.org/A5014149537,10.1016/j.applanim.2005.06.004,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55125,Terry L. Maple,https://openalex.org/A5014149537,10.1002/zoo.20378,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55126,Terry L. Maple,https://openalex.org/A5014149537,10.1080/10888700701277758,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55127,Terry L. Maple,https://openalex.org/A5014149537,10.1002/(sici)1098-2361(1998)17:3<167::aid-zoo2>3.0.co;2-7,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55130,Terry L. Maple,https://openalex.org/A5014149537,10.1002/zoo.20177,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55132,Terry L. Maple,https://openalex.org/A5014149537,10.1002/ajp.20622,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55133,Terry L. Maple,https://openalex.org/A5014149537,10.1002/zoo.1003,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55134,Terry L. Maple,https://openalex.org/A5014149537,10.1002/zoo.20084,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
55138,Terry L. Maple,https://openalex.org/A5014149537,10.1037/0735-7036.119.3.285,"Maple, Terry L.",7003805204,146,"['Agricultural and Biological Sciences', 'Veterinary', 'Psychology', 'Environmental Science', 'Social Sciences', 'Neuroscience', 'Biochemistry, Genetics and Molecular Biology', 'Business, Management and Accounting', 'Arts and Humanities', 'Engineering', 'Multidisciplinary', 'Economics, Econometrics and Finance', 'Medicine']",0000-0002-0113-3062,244,Terry L.,Maple, Terry L.,Maple
